file_id,activity,path,mean_entropy,mean_power,variance,stddev,max_vel,amp_density,kurtosis,zernike_moment,periodicity,mean_torso_power,pos_neg_ratio,doppler_offset,main_lobe_width,auto_correlation,envelope_width,limb_asymmetry,limb_power,limb_smoothness,clean_kurtosis,motion_duration,doppler_peak_velocity,doppler_symmetry_index,cepstral_entropy,range_bin_span,doppler_bandwidth,skew_val,contrast,dissimilarity,homogeneity,energy,correlation,ASM
3P10A03R1,standing_up,..\datasets\2 March 2017 Dataset\3P10A03R1.dat,7.868314556685916,460280.2494047161,49134440793991.75,7009596.336023334,-0.16163793103448276,0.00038981288981288983,808.5674852079087,0.1470696058003429,0.996137211686137,14220438.484860305,0.14481142486459164,-0.22866618531928634,0.16163793103448276,0.996137211686137,25.829741379310345,25.829741379310345,13672990812.233482,0.0,3165.318819074768,0.49,-0.16163793103448276,-0.7470126140962999,1.0864878879418884,7.0,0.27314302708982724,8.008660381875481,4.67712099339349,0.1330155450708105,0.9890021537827798,0.9831783436740442,0.9127281096202391,0.9666400290746977
3P10A03R2,standing_up,..\datasets\2 March 2017 Dataset\3P10A03R2.dat,7.970053783090789,4031758.5505779167,3793250326907181.0,61589368.619163334,-0.6788793103448276,0.0003846153846153846,1001.4839277751998,0.10819778779735435,0.9958480675658503,54329002.967881955,0.4399938317468523,-0.2506877013846903,1.0991379310344827,0.9958480675658503,25.829741379310345,25.829741379310345,271220096326.5938,0.0,1564.5430875571656,0.36,0.3232758620689655,-0.38889483823260945,1.1337145261416584,6.0,0.44562025073177625,4.457710902429222,4.033891059774541,0.1247691799214457,0.9877168988258386,0.981101505106267,0.9073668920888951,0.9625604185690111
3P11A03R1,standing_up,..\datasets\2 March 2017 Dataset\3P11A03R1.dat,7.839419514855413,75219.1534998767,1396386116726.2976,1181687.8254117277,-0.22629310344827586,0.00035083160083160085,871.5661699766845,0.11687113921728659,0.9934196427806752,1863791.725135903,0.0632119618498017,-0.28474954534432384,0.16163793103448273,0.9934196427806752,25.829741379310345,25.829741379310345,4824243937.903417,0.0,5303.966696290015,0.28,-0.1939655172413793,-0.8810924554689471,0.9455527184932326,6.0,0.37411354012808434,7.623436141345967,3.62094953197142,0.11304030062218187,0.9899245154125154,0.9827800564234338,0.9255784257863063,0.9658571361513023
3P11A03R2,standing_up,..\datasets\2 March 2017 Dataset\3P11A03R2.dat,7.993636921399791,2330527.558574424,1292570434197444.5,35952335.587517045,-0.25862068965517243,0.00048336798336798335,842.2924113769218,0.13190876510125432,0.9947284884950266,67024666.035717145,0.07778846808435208,-0.31892270384021515,0.1293103448275862,0.9947284884950266,25.829741379310345,25.829741379310345,77902316550.94785,0.0,8419.46375879644,0.44,-0.16163793103448276,-0.8556516971783668,0.840785706534313,4.0,0.32825773389996166,8.0777949313551,4.587362658695749,0.13276345722302207,0.9862095235091766,0.976818910333684,0.9072644462950405,0.9541759017798738
3P12A03R1,standing_up,..\datasets\2 March 2017 Dataset\3P12A03R1.dat,8.327629707337898,1074767.8571641655,198299544429993.8,14081887.10471696,-0.5495689655172413,0.00032224532224532225,805.5478211419891,0.11515127031807336,0.994322528045081,19827614.845903553,0.07890660579611657,-0.353943097119557,0.5172413793103449,0.994322528045081,25.829741379310345,25.829741379310345,23842811688.884075,0.0,4912.394042867936,0.22,-0.16163793103448276,-0.853728570439344,0.9824854520547437,6.0,0.28897307908572184,5.748720221837148,3.9363019346116426,0.14350911117276327,0.9829850740262753,0.9706920516357207,0.9138683150489402,0.9422442310240512
3P12A03R2,standing_up,..\datasets\2 March 2017 Dataset\3P12A03R2.dat,7.78712290998432,3969709.2929110457,6798943145696429.0,82455704.14286952,-0.25862068965517243,0.0002624740124740125,2244.888433141289,0.18642375324616106,0.9957211575879482,131685758.31054541,0.1435693429776134,-0.18808467310946667,0.16163793103448276,0.9957211575879482,25.829741379310345,25.829741379310345,83823289306.70357,0.0,1502.2671394076071,0.2,-0.1939655172413793,-0.7489101227498998,1.0573345522780695,5.0,0.22423432806241686,8.816159903445163,2.2813865053099915,0.07030134476574085,0.9887676660818282,0.9769443079439013,0.9113670502247119,0.9544210977609573
4P03A04R1,pick_object,..\datasets\2 March 2017 Dataset\4P03A04R1.dat,8.040746956951944,454380.6777139053,51771252684784.64,7195224.297044856,-0.5172413793103449,0.00030405405405405404,1312.5593061261602,0.13788865758634591,0.9970908851114896,7230893.116360986,0.4203173880738579,-0.24983412089694396,0.290948275862069,0.9970908851114896,25.829741379310345,25.829741379310345,17515026005.725574,0.0,3007.3019339683688,0.24,-0.4202586206896552,-0.4081359679136717,1.2419313671961008,7.0,0.4305556200229998,5.263828990770866,3.2019533835956455,0.10362148090161327,0.9872242366109203,0.9774750142845384,0.9122797944602941,0.9554579723834589
4P03A04R2,pick_object,..\datasets\2 March 2017 Dataset\4P03A04R2.dat,8.316393429854127,3938341.9628964923,3005299842150685.0,54820615.120141484,0.5172413793103449,0.0001845114345114345,1416.328626598829,0.1654352356409051,0.969860654813752,39663027.97319865,1.1563006242761285,-0.09579661046014822,0.32327586206896547,0.969860654813752,25.829741379310345,25.829741379310345,223545867010.77667,0.0,1182.8315660658996,0.16,0.5172413793103449,0.0724855442309204,1.0033637336642183,6.0,0.660256313623855,5.346384066765864,2.3443071998500966,0.10233821687980646,0.9846921517588918,0.9731492428054285,0.9093707145924792,0.9470203410971579
4P10A04R1,pick_object,..\datasets\2 March 2017 Dataset\4P10A04R1.dat,8.651704606505003,254366.43563076452,7868666732130.011,2805114.388421622,0.3232758620689655,0.0004781704781704782,641.2633425370614,0.14485484216743422,0.9944615008932274,7132043.9324481245,2.346094978224826,0.10419725753346021,0.2586206896551724,0.9944615008932274,25.829741379310345,25.829741379310345,9575199477.775484,0.0,1197.7718891780587,0.66,0.1939655172413793,0.4022883352040886,1.1799596901171137,5.0,0.3573581009244814,6.784225225279176,5.946652566463058,0.2014825569320619,0.9770656623122722,0.9620531966907118,0.9091242893577258,0.925547681025376
4P10A04R2,pick_object,..\datasets\2 March 2017 Dataset\4P10A04R2.dat,8.068627812977528,2719420.656620861,1873719828837589.2,43286485.5218992,0.16163793103448276,0.0002572765072765073,1467.453918815463,0.15336547942433484,0.9965928605697393,85762667.99709652,1.8609364436598022,0.050564344433437866,0.16163793103448276,0.9965928605697393,25.829741379310345,25.829741379310345,162506938570.29282,0.0,2664.3994245943604,0.28,0.16163793103448276,0.30092819627914025,1.0042660777967696,4.0,0.2815069430983191,7.313461488282565,2.8036400788841593,0.09766566303545073,0.9870947294936949,0.9767207755803246,0.9097295826996485,0.9539842115309735
4P11A04R1,pick_object,..\datasets\2 March 2017 Dataset\4P11A04R1.dat,8.362521955016899,630962.5848352702,66292154139580.85,8141999.394471904,-0.1939655172413793,0.0006003118503118503,633.4219127172717,0.12280652592138079,0.9940241342832211,14664550.189164681,0.6322110296377889,-0.14572231990095721,0.5818965517241379,0.9940241342832211,25.829741379310345,25.829741379310345,26814247065.283985,0.0,1890.1579333810964,0.63,-0.16163793103448276,-0.2253317516447789,1.0867424320357313,6.0,0.401321824997739,4.882793648253579,6.042525638287616,0.17671406898376613,0.9811700173681034,0.9669353768012157,0.9113177458547633,0.9349650742135436
4P11A04R2,pick_object,..\datasets\2 March 2017 Dataset\4P11A04R2.dat,8.220312557488377,4806888.210403647,4662975663753131.0,68285984.38737726,-1.228448275862069,0.0001793139293139293,1181.4071880183456,0.14168802586408832,0.9954510003379835,38938246.57122886,0.5891990051079042,-0.3007524102188966,0.1293103448275863,0.9954510003379835,25.829741379310345,25.829741379310345,330894450106.7006,0.0,2183.9013018216,0.19,-1.228448275862069,-0.25849562803130705,0.9009539438797001,6.0,0.7312823990158919,4.074105766321921,2.9481669960403627,0.11179038603587037,0.9855103766839404,0.9752427317971928,0.9094413926805456,0.9510989775934822
4P12A04R1,pick_object,..\datasets\2 March 2017 Dataset\4P12A04R1.dat,8.583606899427185,1146256.1086191086,164908696825385.66,12841678.115627477,-0.5818965517241379,0.0004755717255717256,561.3906299074697,0.1583106686014903,0.9953932720357199,17908485.04891478,0.5847643636795037,-0.0964465700360224,0.1293103448275862,0.9953932720357199,25.829741379310345,25.829741379310345,108844095688.87729,0.0,1570.2633532268728,0.3,-0.16163793103448276,-0.2620172726224127,1.1342553678315381,6.0,0.6244453937137012,4.689787366776918,5.229832983221502,0.1895369997349686,0.978830552823994,0.9654602874394138,0.9143584457654031,0.9321145363002656
4P12A04R2,pick_object,..\datasets\2 March 2017 Dataset\4P12A04R2.dat,8.64794093285228,3725900.0862536714,1445482092275705.2,38019496.21280778,-0.29094827586206895,0.0006678794178794178,357.58782966240466,0.1287551422732203,0.9957426767218467,42926756.99371248,1.2525086145570885,0.10095456182974707,0.7435344827586207,0.9957426767218467,25.829741379310345,25.829741379310345,293843970057.7642,0.0,748.6807491459207,0.76,0.25862068965517243,0.1121010649749457,1.0250053935164587,6.0,0.6666531348430129,4.025132188292461,8.198861660191751,0.2643873267519793,0.9766168973362587,0.9647389176289876,0.913584174428252,0.9307220495282533
5P03A05R1,drink_water,..\datasets\2 March 2017 Dataset\5P03A05R1.dat,7.761032177463967,16264.783346020997,81248769971.75926,285041.6986543535,-0.12931034482758622,0.00012733887733887734,1240.6750743545037,0.11827758192466344,0.9244865895592571,669018.392796503,1.1532641317350605,0.015398634162536085,0.42025862068965514,0.9244865895592571,25.829741379310345,25.829741379310345,359304959.94656605,0.0,7894.163544973764,0.05,0.16163793103448276,0.07117758080684826,0.669405920954034,4.0,0.7276143870972447,6.9471076337182485,2.2211297147246385,0.07413505779235643,0.9921294959545692,0.9862033461435697,0.9036614024552492,0.9725975074359086
5P03A05R2,drink_water,..\datasets\2 March 2017 Dataset\5P03A05R2.dat,7.6918217223575684,83892.08919633823,2234473131406.813,1494815.417169228,-0.12931034482758622,0.00045738045738045736,849.2976798262035,0.1711255282057367,0.9510824889625574,3861202.2631525523,0.977089752659119,0.002769119348169262,0.3879310344827586,0.9510824889625574,25.829741379310345,25.829741379310345,643311798.004777,0.0,6620.303262976477,0.08,-0.12931034482758622,-0.01158786408662914,0.5828459644739613,6.0,0.4171608210926647,7.33927597944963,4.292786321599258,0.10965112477963773,0.9900950295923208,0.9821915491652707,0.8998657788988578,0.9647010772786044
5P10A05R1,drink_water,..\datasets\2 March 2017 Dataset\5P10A05R1.dat,8.434050189555753,86345.46457938492,1133893788551.7778,1064844.4903138569,-0.12931034482758622,0.000356029106029106,762.8184122337643,0.10408491255655532,0.9910220783953475,3713918.032692073,0.3809001869415994,-0.06031685512653932,0.09698275862068965,0.9910220783953475,25.829741379310345,25.829741379310345,1687620084.699283,0.0,3441.4058212430364,0.62,-0.12931034482758622,-0.4483306026843078,0.9761889408784015,4.0,0.32080642331983944,9.231908371164192,5.877296076467701,0.17582469536982784,0.9810550565076442,0.9706328609561359,0.8966326312583207,0.942129198703953
5P10A05R2,drink_water,..\datasets\2 March 2017 Dataset\5P10A05R2.dat,8.186645408435322,88200.71194092353,1267201632713.3506,1125700.5075566727,-0.1939655172413793,0.0009953222453222452,445.4530971271605,0.15150489350408153,0.987516830771245,3519604.812026892,1.4309682707187656,0.04208689560038707,0.42025862068965514,0.987516830771245,25.829741379310345,25.829741379310345,676078632.2277167,0.0,8469.062411358005,0.75,0.16163793103448276,0.17728255687654088,0.8927142592708965,6.0,0.34334844131336256,6.755310595452926,9.725469880466003,0.23728388850622853,0.9837528346867375,0.9774105989290944,0.9090932340494631,0.9553324075715619
5P11A05R1,drink_water,..\datasets\2 March 2017 Dataset\5P11A05R1.dat,8.234565162098662,15046.75305603964,42308123254.97773,205689.38537264807,-0.12931034482758622,0.000369022869022869,800.7454122399578,0.12373513438098804,0.9613726530373554,640872.7177472316,1.0006274837056646,0.008420286186580176,0.3879310344827586,0.9613726530373554,25.829741379310345,25.829741379310345,695955885.4413732,0.0,4573.324777720049,0.17,-0.12931034482758622,0.0003136434497552388,0.6784578216197841,16.0,0.649486640872728,7.127683647873994,4.638456106695491,0.14149654645737453,0.9859751483547091,0.9789293560640971,0.9040371021103534,0.9583031460443172
5P11A05R2,drink_water,..\datasets\2 March 2017 Dataset\5P11A05R2.dat,8.014731547236686,155521.2615120404,5352923494036.203,2313638.583278772,0.16163793103448276,0.0002598752598752599,1040.1118125550267,0.10479968507317404,0.9928243932974304,6400284.388802419,2.8169448764217733,0.07646945894065678,0.1293103448275862,0.9928243932974304,25.829741379310345,25.829741379310345,826984325.6208936,0.0,2006.1734711130223,0.25,0.16163793103448276,0.4760207273742666,0.7436153436976706,5.0,0.30902941298886777,8.908520114958895,3.4607270527486795,0.11668699227055088,0.9878461130799157,0.9808055534448736,0.9100264229282083,0.9619801421910719
5P12A05R1,drink_water,..\datasets\2 March 2017 Dataset\5P12A05R1.dat,8.423592187797784,45820.85112443086,343730680770.52094,586285.4942521782,0.12931034482758622,0.00023648648648648648,1186.9055359967354,0.14009870449400863,0.9753960083051254,1807522.5328046794,1.3069410643608008,0.024767084463030952,0.3556034482758621,0.9753960083051254,25.829741379310345,25.829741379310345,1607460818.1928546,0.0,2608.4918188380307,0.24,0.12931034482758622,0.13305110785127372,0.8573171740824314,4.0,0.4705649055152729,7.067811619239878,3.3437828365488134,0.12708079684219073,0.9837034662808823,0.9740959708064494,0.9053226389463446,0.9488637467309207
5P12A05R2,drink_water,..\datasets\2 March 2017 Dataset\5P12A05R2.dat,8.641472361363554,123607.32691269995,2274593919770.916,1508175.6926071034,0.12931034482758622,7.276507276507276e-05,2598.240412302882,0.09943648918869677,0.9284061482271181,4248265.629337668,2.2212777504809242,0.07390240129986714,0.09698275862068965,0.9284061482271181,25.829741379310345,25.829741379310345,5410435990.036792,0.0,4306.546115080183,0.07,0.12931034482758622,0.37912835994927535,0.8754957571053896,4.0,0.3982303865297997,7.741352065727678,1.1964999988951026,0.07880512434020959,0.9839442605169391,0.9704454296822234,0.895288472427215,0.9417654927363344
6P03A06R1,fall,..\datasets\2 March 2017 Dataset\6P03A06R1.dat,7.266470032642124,535316.7401398537,141610489013328.0,11900020.54676075,-0.3232758620689655,0.0001793139293139293,1816.0393587160625,0.1410353894840418,0.9948153009680372,7709801.574451996,0.016885914875961312,-0.46718384239853816,0.16163793103448273,0.9948153009680372,25.829741379310345,25.829741379310345,16546888330.741816,0.0,6175.6201806133395,0.18,-0.29094827586206895,-0.9667889688923047,1.0971228834987898,8.0,0.3818744244912496,7.569209735355854,2.4682150610784723,0.06804710692413024,0.993393497552402,0.9880915081424397,0.9056645579665026,0.9763250797308927
6P03A06R2,fall,..\datasets\2 March 2017 Dataset\6P03A06R2.dat,7.643062090811797,1508006.6231754432,849174662477270.6,29140601.614882123,-0.29094827586206895,0.0001975051975051975,1856.814998938364,0.13461434444335796,0.993247962236081,23877341.847661536,0.0166419126619969,-0.4942333478103911,0.35560344827586204,0.993247962236081,25.829741379310345,25.829741379310345,69054758272.24333,0.0,2054.475197675699,0.16,-0.29094827586206895,-0.9672610140213062,0.9309339079066041,5.0,0.4393581925341631,6.139192184653982,2.201418061613918,0.07412190636767765,0.991167188808473,0.9846888012060315,0.9117083415593943,0.9696123843809381
6P10A06R1,fall,..\datasets\2 March 2017 Dataset\6P10A06R1.dat,8.117710325055253,423298.06076806464,35311340912197.266,5942334.6348213395,-0.3879310344827586,0.0007016632016632017,591.1025073495678,0.10654207786905895,0.9950453638463548,3589108.633560557,0.03292914694728916,-0.5653836957027099,0.42025862068965514,0.9950453638463548,25.829741379310345,25.829741379310345,22461890488.81848,0.0,2026.813017359482,0.34,-0.6142241379310345,-0.9362412280753085,1.1195996049561667,8.0,0.41285027152651665,5.541838367200338,5.581942010544621,0.1544626461403938,0.9853748488409106,0.973851822498996,0.9205993145647691,0.9483877843056882
6P10A06R2,fall,..\datasets\2 March 2017 Dataset\6P10A06R2.dat,7.817096458405766,1883395.946987804,1053467350462962.1,32457161.774606265,-0.12931034482758622,0.0002312889812889813,1521.573961990379,0.10071558525002262,0.9958056661513786,43658538.568847045,0.028889138700476432,-0.5070333182185106,0.1293103448275862,0.9958056661513786,25.829741379310345,25.829741379310345,117331999234.95331,0.0,2184.847529922139,0.36,-0.16163793103448276,-0.9438440204802541,0.9890540505314344,6.0,0.5522083254251151,7.838760650137984,2.9958948778012005,0.09206276092037313,0.9898992383740377,0.981387910700301,0.9076957707962621,0.9631226085956173
6P11A06R1,fall,..\datasets\2 March 2017 Dataset\6P11A06R1.dat,7.487767597914556,362205.08695222856,58286199063971.06,7634539.872446215,-0.25862068965517243,0.00015332640332640332,2136.3280963610378,0.14105112669657038,0.9945046243582836,6896215.05893151,0.024289163337276373,-0.39363340279881975,0.29094827586206895,0.9945046243582836,25.829741379310345,25.829741379310345,13071217929.261988,0.0,3872.5271214760614,0.17,-0.1939655172413793,-0.9525736204059039,0.9800992776918975,5.0,0.36579805086828715,7.190721035883949,1.804952070731074,0.059178775442012076,0.9927846474338767,0.986350404541332,0.9155539703058901,0.97288737980552
6P11A06R2,fall,..\datasets\2 March 2017 Dataset\6P11A06R2.dat,7.637591566795989,2048687.2136283675,1438684940730312.2,37930000.53691421,-0.29094827586206895,0.0002494802494802495,1296.4919514573126,0.1156992597489242,0.9945514981469028,43337648.46781183,0.019772238509717606,-0.3881634762810508,0.22629310344827583,0.9945514981469028,25.829741379310345,25.829741379310345,75397128138.96971,0.0,6779.305701891006,0.26,-0.1939655172413793,-0.9612222459818821,1.0334366538640356,6.0,0.35053359028451003,7.55230589370528,2.8795357253789753,0.08666037420825773,0.9910383223099722,0.9836008827589027,0.9103717405626711,0.9674710390930471
6P12A06R1,fall,..\datasets\2 March 2017 Dataset\6P12A06R1.dat,7.50173640828143,597480.4253561181,144780090851593.72,12032459.883647803,-0.5495689655172413,0.00016632016632016632,2001.771324965961,0.12978619290610693,0.99547327894103,6148599.591106214,0.019831504512382612,-0.5608715084398199,0.2262931034482759,0.99547327894103,25.829741379310345,25.829741379310345,27900786361.56269,0.0,5715.811448376782,0.13,-0.5495689655172413,-0.9611082724457217,0.8266425893984443,7.0,0.35969641956367926,6.005692706756702,2.079513660071753,0.06675024651897538,0.9927284855964182,0.9860710712940463,0.9094430349724348,0.9723363739217867
6P12A06R2,fall,..\datasets\2 March 2017 Dataset\6P12A06R2.dat,7.941351733003024,1436722.7840300521,500101762704489.3,22362955.142478134,-0.16163793103448276,0.00031704781704781703,940.7658210924616,0.08920748583535185,0.9950570455319181,21030881.075002722,0.020066807685992585,-0.6131715076782801,0.45258620689655166,0.9950570455319181,25.829741379310345,25.829741379310345,106826597077.30426,0.0,1057.7202149472582,0.59,-0.16163793103448276,-0.9606558952123659,0.9975697529497288,7.0,0.48680376193415514,5.334359369336581,3.9422757348511026,0.11966689126178974,0.9880575148173314,0.9793783675670278,0.9105892853291757,0.9591822949788047
1P14A01R1,walking,..\datasets\3 June 2017 Dataset\1P14A01R1.dat,9.08529057946749,1732989.482956007,450939750704365.4,21235342.019952618,0.6142241379310345,0.0001834862385321101,629.1193015793333,0.09512521947993118,0.996176878234952,16797765.831815302,0.8116015200938561,-0.09213067609626961,1.519396551724138,0.996176878234952,25.829741379310345,25.829741379310345,87933711976.95442,0.0,1849.6780890531,0.45,0.6142241379310345,-0.103995540860654,1.2143961806171317,8.0,0.6257406872668342,4.111868005468963,3.812595500981833,0.15074144194762387,0.9829865312380015,0.9717725052415533,0.9073421903021932,0.9443427365065902
1P14A01R2,walking,..\datasets\3 June 2017 Dataset\1P14A01R2.dat,9.57963965172809,3316376.7365557225,986368387339261.6,31406502.30986032,0.6142241379310345,0.00034403669724770644,361.95288414162417,0.07716305141829162,0.9948602375007798,21770032.238743976,1.419528039800233,0.06622072266442967,1.584051724137931,0.9948602375007798,25.829741379310345,25.829741379310345,252170925393.3793,0.0,6338.2568623009365,0.8,0.6788793103448276,0.17339250998507608,1.2198943422772013,6.0,0.6999944443497917,4.264207242112642,5.996884857771614,0.24327969007942923,0.9726512505809297,0.9534996621790383,0.9102024071180852,0.9091632573483341
1P14A01R3,walking,..\datasets\3 June 2017 Dataset\1P14A01R3.dat,9.241220883637164,3442286.1546826693,1965294673761691.2,44331644.158114545,0.7112068965517241,0.00015545361875637104,1182.601269347371,0.13260886767695637,0.994354089607037,23208720.739354976,1.7456303224296186,0.2083499665313037,0.19396551724137923,0.994354089607037,25.829741379310345,25.829741379310345,182656682553.25098,0.0,1836.2262930632182,0.27,0.7758620689655172,0.27156981635087984,1.1874893420582648,7.0,0.6944888014315604,5.450372887927705,2.465452591336806,0.11531389421040994,0.9816887384784578,0.9644386767786362,0.9082478557493383,0.9301438517270642
1P28A01R1,walking,..\datasets\3 June 2017 Dataset\1P28A01R1.dat,9.34399538396512,2130626.776783798,606978401752438.9,24636931.662697747,-0.646551724137931,0.00010703363914373089,963.0633166804805,0.09519468790337567,0.9959937528028477,15678611.762468636,0.17871818982984497,-0.41375847219105466,0.2262931034482758,0.9959937528028477,25.829741379310345,25.829741379310345,153803509803.9547,0.0,3829.577006199043,0.39,-0.646551724137931,-0.6967584086309144,1.267800591574657,6.0,0.46705843320691226,6.284441971825788,2.4958205761379166,0.12708790108576273,0.9808882329085689,0.9627852102434209,0.9101917778900267,0.9269566901422036
1P28A01R2,walking,..\datasets\3 June 2017 Dataset\1P28A01R2.dat,9.667207296460775,1511885.0789950944,224297777173482.97,14976574.280304657,-0.7435344827586207,0.00038481141692150864,562.2268598025986,0.1454753911280545,0.9952579138189177,13977224.340606948,0.2954679909991402,-0.3874403595620833,0.29094827586206895,0.9952579138189177,25.829741379310345,25.829741379310345,187704028085.78622,0.0,904.6809139515204,0.81,-0.7435344827586207,-0.5438436255437573,1.2047220881409832,7.0,0.6016632389590584,4.776849175454128,4.928708578977072,0.20649049972991185,0.971489245817929,0.9456418372964194,0.9119243093608338,0.8942408437019458
1P28A01R3,walking,..\datasets\3 June 2017 Dataset\1P28A01R3.dat,9.612699073712514,2045643.7718539578,405286817908081.06,20131736.58450957,-0.35560344827586204,0.0006116207951070336,436.57691759243335,0.16586792525809418,0.9958615770845389,18317869.312160745,0.21138187018647117,-0.42535157171141863,0.29094827586206895,0.9958615770845389,25.829741379310345,25.829741379310345,240207019737.9677,0.0,1293.8531660978017,0.85,-0.6142241379310345,-0.651007043461972,1.2567068865098712,7.0,0.5141703927951159,5.307703399757042,7.357428084561592,0.25402524956536243,0.9700517446586032,0.945635937558547,0.9125359936731419,0.8942295525686188
1P29A01R1,walking,..\datasets\3 June 2017 Dataset\1P29A01R1.dat,9.624610340993756,3691117.860691187,1331781774560012.8,36493585.389216185,0.3879310344827586,0.00011850152905198776,787.544117070107,0.14665055651131076,0.9928653835996067,20185263.17925009,1.1195137482303898,-0.016478878228824635,1.3900862068965516,0.9928653835996067,25.829741379310345,25.829741379310345,424157864294.9722,0.0,953.3595153420794,0.26,0.4525862068965517,0.056387342771507795,1.2385163637552161,7.0,0.6754535220607923,4.128653068821388,2.6734087795460044,0.15069758320613774,0.9758486614488336,0.9558894379881033,0.9109629744755275,0.9137260631510276
1P29A01R2,walking,..\datasets\3 June 2017 Dataset\1P29A01R2.dat,9.731486734219057,3618162.2909592474,1345044771574530.0,36674852.0320741,0.646551724137931,0.00011977573904179408,1692.9476982699236,0.13873937300404707,0.9956930368080574,19710869.67382443,1.1463023322430315,0.060007686029827166,0.16163793103448276,0.9956930368080574,25.829741379310345,25.829741379310345,478169860960.361,0.0,680.179815199155,0.24,0.6788793103448276,0.06816482936499237,1.2035865075389147,6.0,0.7188171366314414,4.56480863943736,1.9852908289797493,0.12524237572011473,0.9755490586022975,0.9526403175770833,0.909034513943694,0.9075255513631699
1P29A01R3,walking,..\datasets\3 June 2017 Dataset\1P29A01R3.dat,9.684712981239397,3951379.715054239,1653230850427853.2,40659941.59400445,0.7112068965517241,0.00011722731906218144,962.6575240590532,0.12752850118092796,0.9937760731407864,19669001.460790437,1.485585112625974,0.14373811155181318,0.2586206896551725,0.9937760731407864,25.829741379310345,25.829741379310345,438745366093.0528,0.0,1018.7427099940603,0.25,0.6788793103448276,0.19536048480470744,1.2485008650114175,8.0,0.6853851718319808,4.8587179354461005,2.4150233818166242,0.1375281790434248,0.9751707170920372,0.9499159794942955,0.9123033137619587,0.9023424685399684
1P30A01R1,walking,..\datasets\3 June 2017 Dataset\1P30A01R1.dat,9.365313919821638,2207776.8193126116,763769895356635.9,27636387.16179515,0.8081896551724138,0.0002994393476044852,1031.7927886379744,0.12692101826950464,0.9967454103992138,12204835.886038756,3.0593722390256026,0.3608693710434987,0.1293103448275862,0.9967454103992138,25.829741379310345,25.829741379310345,289069126809.065,0.0,2060.9198566501573,0.73,0.6788793103448276,0.5073129828369536,1.2139134410630972,8.0,0.6176304459067665,6.223779496995979,3.3138618729181015,0.13156796869136375,0.9792257347818182,0.9577543910693893,0.908884291830848,0.9172953321120711
1P30A01R2,walking,..\datasets\3 June 2017 Dataset\1P30A01R2.dat,9.124754786422395,2975694.3797288937,2058116984960905.8,45366474.23991538,0.8081896551724138,0.00012996941896024466,2128.677514002796,0.12711021198145137,0.9967422095434673,15247245.57893412,2.7096272186183104,0.3143891513486518,0.19396551724137923,0.9967422095434673,25.829741379310345,25.829741379310345,238650432824.3898,0.0,1236.052605827189,0.26,0.7758620689655172,0.46086226940481595,1.1684009497815973,8.0,0.625145230953976,5.614569345214047,1.8610470515195057,0.08139199021285667,0.9851047953277545,0.9662885272237793,0.9066352689739152,0.9337153479084501
1P30A01R3,walking,..\datasets\3 June 2017 Dataset\1P30A01R3.dat,9.56795179843236,2171470.238151547,534689178355044.8,23123347.04049232,0.6788793103448276,0.00035168195718654434,713.3663662255732,0.12346753528052773,0.9934109965364972,20359841.05587088,2.821488688643621,0.30675724476795824,0.646551724137931,0.9934109965364972,25.829741379310345,25.829741379310345,214644185946.26477,0.0,805.4571688418657,0.84,0.7112068965517241,0.47664374725393466,1.1982547016876586,7.0,0.6056249620359025,4.247469946895774,4.383230544865983,0.18026545939386665,0.9741546150467343,0.9508837156062004,0.9108656702538434,0.904181871422624
1P31A01R1,walking,..\datasets\3 June 2017 Dataset\1P31A01R1.dat,9.33057955058187,1263631.9199266674,210149972024028.06,14496550.349101268,0.8728448275862069,0.00029561671763506624,758.0118493134153,0.18577677560384812,0.9940257134582583,8961698.693307959,0.8262217613023332,-0.07976694912120766,1.7780172413793103,0.9940257134582583,25.829741379310345,25.829741379310345,135949385697.32867,0.0,7883.91650934609,0.34,-0.7112068965517241,-0.09515724890592703,1.1267873664141186,8.0,0.6941741977999967,3.976882025321355,3.629827953662164,0.15469603182866978,0.9797593053185272,0.9623205511052053,0.911990081167855,0.9260622159540255
1P31A01R2,walking,..\datasets\3 June 2017 Dataset\1P31A01R2.dat,9.133893365995903,1760607.925700605,632208087726912.1,25143748.4820166,0.8081896551724138,0.00021151885830784914,1695.496681202112,0.1237525502218644,0.9957115831012497,9203746.40320571,0.9033967203886523,-0.006324481442407672,1.8103448275862069,0.9957115831012497,25.829741379310345,25.829741379310345,101345354510.98355,0.0,1695.83016702032,0.4,-0.7435344827586207,-0.050753097647253845,1.0813130427241213,7.0,0.7541087494823834,4.6770864629111,2.3882205628484057,0.09959583978902672,0.9839443202352269,0.9674875642841835,0.9068022931617656,0.9360336523201809
1P31A01R3,walking,..\datasets\3 June 2017 Dataset\1P31A01R3.dat,9.501915499609243,2235679.978429657,518759774952764.0,22776298.534941185,0.8728448275862069,0.00040137614678899085,457.5164090293036,0.10271254202088329,0.9937052932591776,16243388.268160293,1.2290678023031727,0.062340831240946526,1.7456896551724137,0.9937052932591776,25.829741379310345,25.829741379310345,122906460177.99509,0.0,1724.9554437211698,0.9,0.8728448275862069,0.10276394556795897,1.140161481822926,7.0,0.67085327921074,3.76227662662848,5.664421973429732,0.21981819349166332,0.9746244017633632,0.9547887715270167,0.9115563255437228,0.911623596667339
